Brass-1	Brass-2	Brass-3	Brass-4	Brass-5	Copper-1	Copper-2	Copper-3	Copper-4	Copper-5	Steel-1	Steel-2	Steel-3	Steel-4	Steel-5	Aluminum-1	Aluminum-2	Aluminum-3	Aluminum-4	Aluminum-5	
°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	
 2.612608e+001	 2.784714e+001	 3.312938e+001	 4.446956e+001	 6.836774e+001	 4.072412e+001	 4.155537e+001	 4.483458e+001	 5.061374e+001	 5.974277e+001	 2.162563e+001	 2.177216e+001	 2.227468e+001	 2.340664e+001	 5.164932e+001	 2.285747e+001	 2.290201e+001	 2.408248e+001	 2.687267e+001	 3.743083e+001	
 2.611969e+001	 2.780147e+001	 3.307724e+001	 4.444788e+001	 6.835146e+001	 4.073967e+001	 4.157220e+001	 4.484882e+001	 5.067120e+001	 5.975573e+001	 2.164217e+001	 2.181887e+001	 2.231058e+001	 2.342430e+001	 5.167676e+001	 2.285976e+001	 2.288055e+001	 2.405217e+001	 2.688538e+001	 3.746336e+001	
 2.614692e+001	 2.784629e+001	 3.312141e+001	 4.446909e+001	 6.834734e+001	 4.076974e+001	 4.160529e+001	 4.483520e+001	 5.067805e+001	 5.976534e+001	 2.161431e+001	 2.182047e+001	 2.230440e+001	 2.343640e+001	 5.165632e+001	 2.283508e+001	 2.286712e+001	 2.403136e+001	 2.684319e+001	 3.745427e+001	
 2.613496e+001	 2.783127e+001	 3.309969e+001	 4.448410e+001	 6.834849e+001	 4.078746e+001	 4.159727e+001	 4.485813e+001	 5.068626e+001	 5.976582e+001	 2.162041e+001	 2.180050e+001	 2.230305e+001	 2.341272e+001	 5.169006e+001	 2.283469e+001	 2.290790e+001	 2.406863e+001	 2.688354e+001	 3.747255e+001	
 2.611571e+001	 2.782179e+001	 3.312915e+001	 4.451539e+001	 6.832318e+001	 4.077279e+001	 4.158256e+001	 4.485417e+001	 5.073824e+001	 5.979956e+001	 2.164472e+001	 2.179605e+001	 2.228847e+001	 2.342896e+001	 5.169230e+001	 2.287580e+001	 2.290005e+001	 2.410865e+001	 2.690397e+001	 3.747060e+001	
 2.612489e+001	 2.781729e+001	 3.314381e+001	 4.453422e+001	 6.834164e+001	 4.082153e+001	 4.163526e+001	 4.488167e+001	 5.076963e+001	 5.981354e+001	 2.167912e+001	 2.184055e+001	 2.232444e+001	 2.340054e+001	 5.167508e+001	 2.284525e+001	 2.291217e+001	 2.408895e+001	 2.688634e+001	 3.747283e+001	
 2.613471e+001	 2.780846e+001	 3.314916e+001	 4.453905e+001	 6.830563e+001	 4.084709e+001	 4.163578e+001	 4.493813e+001	 5.078407e+001	 5.984821e+001	 2.167868e+001	 2.184078e+001	 2.229182e+001	 2.342072e+001	 5.168418e+001	 2.287232e+001	 2.287911e+001	 2.407397e+001	 2.690032e+001	 3.746457e+001	
 2.613005e+001	 2.780406e+001	 3.316689e+001	 4.455666e+001	 6.836607e+001	 4.087817e+001	 4.165239e+001	 4.498220e+001	 5.085945e+001	 5.990472e+001	 2.163735e+001	 2.181450e+001	 2.226944e+001	 2.343576e+001	 5.170197e+001	 2.286946e+001	 2.287578e+001	 2.406645e+001	 2.686695e+001	 3.748861e+001	
 2.617906e+001	 2.787845e+001	 3.321197e+001	 4.464712e+001	 6.840726e+001	 4.090465e+001	 4.173350e+001	 4.503469e+001	 5.090946e+001	 5.994100e+001	 2.163253e+001	 2.182065e+001	 2.231262e+001	 2.341914e+001	 5.170365e+001	 2.284052e+001	 2.286997e+001	 2.406516e+001	 2.689200e+001	 3.743529e+001	
 2.616256e+001	 2.783672e+001	 3.320700e+001	 4.460324e+001	 6.839991e+001	 4.089547e+001	 4.175926e+001	 4.508365e+001	 5.093666e+001	 5.996004e+001	 2.163479e+001	 2.179396e+001	 2.230540e+001	 2.342767e+001	 5.171596e+001	 2.288550e+001	 2.286592e+001	 2.405304e+001	 2.689412e+001	 3.745464e+001	
 2.618823e+001	 2.785455e+001	 3.324982e+001	 4.461250e+001	 6.843169e+001	 4.091633e+001	 4.179044e+001	 4.508930e+001	 5.098390e+001	 5.998879e+001	 2.163713e+001	 2.180656e+001	 2.230590e+001	 2.341608e+001	 5.172170e+001	 2.281005e+001	 2.286191e+001	 2.403481e+001	 2.685868e+001	 3.747417e+001	
 2.620416e+001	 2.787901e+001	 3.323904e+001	 4.463173e+001	 6.845750e+001	 4.096456e+001	 4.185663e+001	 4.515422e+001	 5.099294e+001	 6.000801e+001	 2.162468e+001	 2.183148e+001	 2.230861e+001	 2.345616e+001	 5.175600e+001	 2.288421e+001	 2.287121e+001	 2.407235e+001	 2.686840e+001	 3.747863e+001	
 2.618881e+001	 2.792115e+001	 3.327666e+001	 4.470687e+001	 6.848050e+001	 4.099451e+001	 4.186845e+001	 4.514803e+001	 5.092700e+001	 5.996373e+001	 2.165776e+001	 2.180467e+001	 2.229268e+001	 2.343993e+001	 5.175446e+001	 2.285771e+001	 2.292711e+001	 2.407658e+001	 2.688760e+001	 3.746930e+001	
 2.622471e+001	 2.790244e+001	 3.319970e+001	 4.469963e+001	 6.849380e+001	 4.100087e+001	 4.190701e+001	 4.515437e+001	 5.099987e+001	 6.004545e+001	 2.165557e+001	 2.180687e+001	 2.229553e+001	 2.344344e+001	 5.174789e+001	 2.284857e+001	 2.289200e+001	 2.407509e+001	 2.687163e+001	 3.749306e+001	
 2.622037e+001	 2.790853e+001	 3.323080e+001	 4.470447e+001	 6.849808e+001	 4.100895e+001	 4.188288e+001	 4.515517e+001	 5.104610e+001	 6.007353e+001	 2.164644e+001	 2.183734e+001	 2.229857e+001	 2.341904e+001	 5.172717e+001	 2.283866e+001	 2.288896e+001	 2.407893e+001	 2.688214e+001	 3.748137e+001	
 2.620564e+001	 2.793764e+001	 3.331834e+001	 4.474653e+001	 6.848478e+001	 4.105620e+001	 4.189041e+001	 4.519362e+001	 5.103865e+001	 6.010694e+001	 2.163807e+001	 2.181848e+001	 2.233252e+001	 2.342388e+001	 5.176035e+001	 2.285097e+001	 2.291697e+001	 2.408166e+001	 2.687099e+001	 3.747121e+001	
 2.621319e+001	 2.794144e+001	 3.331475e+001	 4.472199e+001	 6.850480e+001	 4.107972e+001	 4.191872e+001	 4.520153e+001	 5.106874e+001	 6.013415e+001	 2.162248e+001	 2.177740e+001	 2.228458e+001	 2.339141e+001	 5.172338e+001	 2.283149e+001	 2.289283e+001	 2.407148e+001	 2.684916e+001	 3.747394e+001	
 2.623247e+001	 2.795689e+001	 3.333001e+001	 4.473295e+001	 6.851849e+001	 4.112838e+001	 4.199102e+001	 4.526052e+001	 5.111591e+001	 6.014135e+001	 2.163782e+001	 2.181806e+001	 2.230215e+001	 2.341942e+001	 5.175951e+001	 2.283220e+001	 2.288977e+001	 2.404976e+001	 2.687527e+001	 3.750304e+001	
 2.621756e+001	 2.798250e+001	 3.336697e+001	 4.476881e+001	 6.855994e+001	 4.115416e+001	 4.203873e+001	 4.529723e+001	 5.110760e+001	 6.018510e+001	 2.160667e+001	 2.180137e+001	 2.229619e+001	 2.345771e+001	 5.182657e+001	 2.287833e+001	 2.287277e+001	 2.412978e+001	 2.689546e+001	 3.751584e+001	
 2.621525e+001	 2.797654e+001	 3.336830e+001	 4.477007e+001	 6.857131e+001	 4.114840e+001	 4.209710e+001	 4.532974e+001	 5.118193e+001	 6.020633e+001	 2.164746e+001	 2.182693e+001	 2.230280e+001	 2.342675e+001	 5.180067e+001	 2.284710e+001	 2.290840e+001	 2.407955e+001	 2.688621e+001	 3.751376e+001	
 2.626722e+001	 2.799881e+001	 3.338276e+001	 4.481844e+001	 6.860723e+001	 4.118274e+001	 4.212020e+001	 4.536935e+001	 5.122452e+001	 6.024753e+001	 2.164289e+001	 2.183792e+001	 2.234797e+001	 2.343533e+001	 5.180935e+001	 2.284853e+001	 2.290328e+001	 2.408278e+001	 2.689755e+001	 3.751144e+001	
 2.631026e+001	 2.804638e+001	 3.340932e+001	 4.483076e+001	 6.863317e+001	 4.122030e+001	 4.213285e+001	 4.537484e+001	 5.126510e+001	 6.029423e+001	 2.165717e+001	 2.185184e+001	 2.233172e+001	 2.345595e+001	 5.181789e+001	 2.285086e+001	 2.288137e+001	 2.411113e+001	 2.686510e+001	 3.749570e+001	
 2.630557e+001	 2.801098e+001	 3.337603e+001	 4.481836e+001	 6.861666e+001	 4.116325e+001	 4.206960e+001	 4.535229e+001	 5.117348e+001	 6.027051e+001	 2.163033e+001	 2.182567e+001	 2.230251e+001	 2.343114e+001	 5.182320e+001	 2.283994e+001	 2.287566e+001	 2.408828e+001	 2.688430e+001	 3.749807e+001	
 2.627014e+001	 2.804908e+001	 3.337823e+001	 4.472655e+001	 6.862647e+001	 4.122094e+001	 4.209815e+001	 4.536922e+001	 5.126686e+001	 6.030317e+001	 2.164019e+001	 2.184997e+001	 2.228539e+001	 2.344337e+001	 5.179577e+001	 2.286386e+001	 2.285756e+001	 2.406541e+001	 2.686453e+001	 3.748484e+001	
 2.629079e+001	 2.800005e+001	 3.336165e+001	 4.479424e+001	 6.863060e+001	 4.123484e+001	 4.212652e+001	 4.535167e+001	 5.122848e+001	 6.034799e+001	 2.165049e+001	 2.182418e+001	 2.230916e+001	 2.341987e+001	 5.179926e+001	 2.286042e+001	 2.286541e+001	 2.406964e+001	 2.685054e+001	 3.750341e+001	
 2.626166e+001	 2.804078e+001	 3.339931e+001	 4.484491e+001	 6.867646e+001	 4.126999e+001	 4.211508e+001	 4.537183e+001	 5.129750e+001	 6.034007e+001	 2.164659e+001	 2.179995e+001	 2.226088e+001	 2.345182e+001	 5.182419e+001	 2.284108e+001	 2.285713e+001	 2.406498e+001	 2.682398e+001	 3.748085e+001	
 2.630279e+001	 2.806722e+001	 3.342928e+001	 4.488407e+001	 6.869041e+001	 4.130782e+001	 4.210577e+001	 4.540052e+001	 5.135349e+001	 6.043878e+001	 2.160477e+001	 2.175890e+001	 2.226530e+001	 2.340114e+001	 5.179480e+001	 2.282117e+001	 2.288588e+001	 2.407536e+001	 2.688911e+001	 3.750559e+001	
 2.631026e+001	 2.803839e+001	 3.345535e+001	 4.489524e+001	 6.871133e+001	 4.130918e+001	 4.213231e+001	 4.542667e+001	 5.137631e+001	 6.045444e+001	 2.161076e+001	 2.179464e+001	 2.227865e+001	 2.342190e+001	 5.176526e+001	 2.283051e+001	 2.286257e+001	 2.404918e+001	 2.686430e+001	 3.751427e+001	
 2.630825e+001	 2.808050e+001	 3.346134e+001	 4.496082e+001	 6.872089e+001	 4.131724e+001	 4.214824e+001	 4.547100e+001	 5.136887e+001	 6.046498e+001	 2.160116e+001	 2.181400e+001	 2.228971e+001	 2.343585e+001	 5.181607e+001	 2.284899e+001	 2.287262e+001	 2.404335e+001	 2.686857e+001	 3.749607e+001	
 2.629156e+001	 2.805525e+001	 3.345306e+001	 4.490618e+001	 6.870102e+001	 4.131615e+001	 4.217151e+001	 4.549664e+001	 5.143935e+001	 6.048541e+001	 2.165655e+001	 2.183565e+001	 2.229998e+001	 2.341610e+001	 5.182881e+001	 2.278520e+001	 2.287305e+001	 2.405958e+001	 2.686712e+001	 3.748837e+001	
 2.631709e+001	 2.804372e+001	 3.350296e+001	 4.496402e+001	 6.872919e+001	 4.135851e+001	 4.219578e+001	 4.554819e+001	 5.147669e+001	 6.046009e+001	 2.163949e+001	 2.179649e+001	 2.229831e+001	 2.341839e+001	 5.183820e+001	 2.282893e+001	 2.286702e+001	 2.407828e+001	 2.688047e+001	 3.752517e+001	
 2.630817e+001	 2.804207e+001	 3.347939e+001	 4.498333e+001	 6.877451e+001	 4.135997e+001	 4.221557e+001	 4.557851e+001	 5.147597e+001	 6.051466e+001	 2.162299e+001	 2.179950e+001	 2.230219e+001	 2.340827e+001	 5.186801e+001	 2.285013e+001	 2.289274e+001	 2.403775e+001	 2.690357e+001	 3.752712e+001	
 2.629756e+001	 2.806154e+001	 3.347787e+001	 4.499324e+001	 6.875462e+001	 4.136656e+001	 4.229351e+001	 4.558476e+001	 5.151011e+001	 6.055141e+001	 2.163515e+001	 2.182202e+001	 2.230530e+001	 2.344036e+001	 5.186941e+001	 2.282693e+001	 2.289416e+001	 2.407498e+001	 2.688755e+001	 3.753505e+001	
 2.635884e+001	 2.808690e+001	 3.348919e+001	 4.495213e+001	 6.875926e+001	 4.141700e+001	 4.230401e+001	 4.555944e+001	 5.144219e+001	 6.051171e+001	 2.163832e+001	 2.181733e+001	 2.234487e+001	 2.345717e+001	 5.190232e+001	 2.289797e+001	 2.291854e+001	 2.407132e+001	 2.688933e+001	 3.755635e+001	
 2.629687e+001	 2.809440e+001	 3.347498e+001	 4.497016e+001	 6.880692e+001	 4.147526e+001	 4.233349e+001	 4.563360e+001	 5.153714e+001	 6.055653e+001	 2.169390e+001	 2.183596e+001	 2.232655e+001	 2.348012e+001	 5.187866e+001	 2.290037e+001	 2.290848e+001	 2.409349e+001	 2.689884e+001	 3.753584e+001	
 2.636570e+001	 2.812906e+001	 3.350830e+001	 4.496934e+001	 6.884864e+001	 4.147031e+001	 4.237862e+001	 4.566737e+001	 5.154647e+001	 6.061371e+001	 2.169576e+001	 2.185184e+001	 2.232667e+001	 2.346818e+001	 5.191562e+001	 2.290671e+001	 2.289662e+001	 2.408578e+001	 2.692453e+001	 3.756141e+001	
 2.635476e+001	 2.814752e+001	 3.352697e+001	 4.496656e+001	 6.884956e+001	 4.153451e+001	 4.240737e+001	 4.572378e+001	 5.160665e+001	 6.065578e+001	 2.167137e+001	 2.183217e+001	 2.228936e+001	 2.345050e+001	 5.193843e+001	 2.284927e+001	 2.289089e+001	 2.407962e+001	 2.690713e+001	 3.754396e+001	
 2.639954e+001	 2.814116e+001	 3.356432e+001	 4.501628e+001	 6.888714e+001	 4.154985e+001	 4.237287e+001	 4.572866e+001	 5.164319e+001	 6.065061e+001	 2.165136e+001	 2.180767e+001	 2.229389e+001	 2.341328e+001	 5.191323e+001	 2.285869e+001	 2.288866e+001	 2.405458e+001	 2.686391e+001	 3.753333e+001	
 2.641077e+001	 2.813059e+001	 3.355017e+001	 4.504824e+001	 6.889773e+001	 4.152031e+001	 4.246489e+001	 4.575590e+001	 5.172303e+001	 6.071518e+001	 2.168093e+001	 2.180772e+001	 2.230167e+001	 2.345487e+001	 5.188258e+001	 2.285024e+001	 2.287607e+001	 2.408997e+001	 2.685073e+001	 3.752716e+001	
 2.640669e+001	 2.815940e+001	 3.357906e+001	 4.506903e+001	 6.890096e+001	 4.156568e+001	 4.246756e+001	 4.582865e+001	 5.178894e+001	 6.075591e+001	 2.165172e+001	 2.176853e+001	 2.233071e+001	 2.347393e+001	 5.196811e+001	 2.285152e+001	 2.291557e+001	 2.409692e+001	 2.690957e+001	 3.755714e+001	
 2.642200e+001	 2.810126e+001	 3.359700e+001	 4.510678e+001	 6.898375e+001	 4.158506e+001	 4.247948e+001	 4.580854e+001	 5.179301e+001	 6.072876e+001	 2.162806e+001	 2.182240e+001	 2.232060e+001	 2.345196e+001	 5.195383e+001	 2.285925e+001	 2.293811e+001	 2.407097e+001	 2.689501e+001	 3.752493e+001	
 2.644973e+001	 2.819825e+001	 3.358818e+001	 4.511221e+001	 6.892175e+001	 4.162981e+001	 4.248487e+001	 4.581376e+001	 5.175617e+001	 6.078857e+001	 2.168941e+001	 2.186462e+001	 2.232133e+001	 2.345590e+001	 5.195006e+001	 2.290613e+001	 2.297652e+001	 2.412698e+001	 2.693428e+001	 3.757672e+001	
 2.644757e+001	 2.821472e+001	 3.358316e+001	 4.512179e+001	 6.895145e+001	 4.163644e+001	 4.251358e+001	 4.583902e+001	 5.175758e+001	 6.082486e+001	 2.166184e+001	 2.183627e+001	 2.231455e+001	 2.345952e+001	 5.197371e+001	 2.289907e+001	 2.294784e+001	 2.409530e+001	 2.688573e+001	 3.756201e+001	
 2.646975e+001	 2.821476e+001	 3.361576e+001	 4.514235e+001	 6.900118e+001	 4.164355e+001	 4.250904e+001	 4.580916e+001	 5.169882e+001	 6.079725e+001	 2.164354e+001	 2.181174e+001	 2.232476e+001	 2.347095e+001	 5.197861e+001	 2.287730e+001	 2.298176e+001	 2.411042e+001	 2.692953e+001	 3.757259e+001	
 2.649340e+001	 2.825646e+001	 3.362810e+001	 4.515761e+001	 6.904588e+001	 4.162128e+001	 4.252996e+001	 4.585445e+001	 5.174791e+001	 6.085933e+001	 2.167294e+001	 2.184053e+001	 2.231570e+001	 2.345011e+001	 5.198996e+001	 2.292317e+001	 2.297207e+001	 2.410849e+001	 2.693160e+001	 3.758205e+001	
 2.647293e+001	 2.818128e+001	 3.362953e+001	 4.511695e+001	 6.904381e+001	 4.170803e+001	 4.249524e+001	 4.585192e+001	 5.174188e+001	 6.093224e+001	 2.169631e+001	 2.187825e+001	 2.235286e+001	 2.349045e+001	 5.200634e+001	 2.289667e+001	 2.295320e+001	 2.411214e+001	 2.693535e+001	 3.763235e+001	
 2.650680e+001	 2.826578e+001	 3.365887e+001	 4.514818e+001	 6.907003e+001	 4.173755e+001	 4.253870e+001	 4.586267e+001	 5.176629e+001	 6.087701e+001	 2.165461e+001	 2.183371e+001	 2.231294e+001	 2.345886e+001	 5.199150e+001	 2.291368e+001	 2.295123e+001	 2.406512e+001	 2.689624e+001	 3.755796e+001	
 2.650214e+001	 2.826834e+001	 3.368689e+001	 4.517154e+001	 6.906552e+001	 4.174455e+001	 4.259138e+001	 4.589252e+001	 5.180238e+001	 6.086707e+001	 2.168999e+001	 2.184230e+001	 2.232825e+001	 2.347717e+001	 5.203951e+001	 2.292242e+001	 2.298586e+001	 2.414054e+001	 2.693711e+001	 3.757996e+001	
 2.650316e+001	 2.826173e+001	 3.365077e+001	 4.515073e+001	 6.905534e+001	 4.173093e+001	 4.262920e+001	 4.590297e+001	 5.180373e+001	 6.094172e+001	 2.168093e+001	 2.184027e+001	 2.233698e+001	 2.347804e+001	 5.199794e+001	 2.289391e+001	 2.294617e+001	 2.408967e+001	 2.689457e+001	 3.758474e+001	
 2.650796e+001	 2.828222e+001	 3.364318e+001	 4.515131e+001	 6.909044e+001	 4.178757e+001	 4.264342e+001	 4.594881e+001	 5.189900e+001	 6.096349e+001	 2.163909e+001	 2.182003e+001	 2.228992e+001	 2.343768e+001	 5.198031e+001	 2.289022e+001	 2.293882e+001	 2.411963e+001	 2.688020e+001	 3.757430e+001	
 2.653071e+001	 2.828539e+001	 3.370700e+001	 4.518339e+001	 6.914690e+001	 4.181186e+001	 4.268841e+001	 4.596068e+001	 5.190315e+001	 6.097714e+001	 2.164938e+001	 2.181263e+001	 2.229834e+001	 2.345075e+001	 5.201446e+001	 2.291152e+001	 2.291602e+001	 2.411231e+001	 2.691009e+001	 3.758270e+001	
 2.651279e+001	 2.831941e+001	 3.374190e+001	 4.521406e+001	 6.912337e+001	 4.181890e+001	 4.268816e+001	 4.602327e+001	 5.191311e+001	 6.102787e+001	 2.166184e+001	 2.182760e+001	 2.231954e+001	 2.345211e+001	 5.200760e+001	 2.288302e+001	 2.293846e+001	 2.411866e+001	 2.693703e+001	 3.757578e+001	
 2.654184e+001	 2.829005e+001	 3.372709e+001	 4.523148e+001	 6.915685e+001	 4.183663e+001	 4.269478e+001	 4.595240e+001	 5.190135e+001	 6.100571e+001	 2.167158e+001	 2.186418e+001	 2.230848e+001	 2.347161e+001	 5.199865e+001	 2.289666e+001	 2.292591e+001	 2.412461e+001	 2.694638e+001	 3.759198e+001	
 2.655465e+001	 2.828361e+001	 3.374881e+001	 4.521291e+001	 6.914485e+001	 4.187616e+001	 4.272694e+001	 4.601516e+001	 5.194988e+001	 6.104273e+001	 2.165413e+001	 2.183854e+001	 2.233796e+001	 2.347428e+001	 5.203546e+001	 2.290755e+001	 2.294118e+001	 2.414798e+001	 2.692249e+001	 3.760135e+001	
 2.659188e+001	 2.835115e+001	 3.375547e+001	 4.526918e+001	 6.914947e+001	 4.185651e+001	 4.277880e+001	 4.610800e+001	 5.199030e+001	 6.105839e+001	 2.166530e+001	 2.182442e+001	 2.235070e+001	 2.349897e+001	 5.205590e+001	 2.291439e+001	 2.295518e+001	 2.413935e+001	 2.693565e+001	 3.763541e+001	
 2.657917e+001	 2.835237e+001	 3.374874e+001	 4.526911e+001	 6.917569e+001	 4.190473e+001	 4.283153e+001	 4.610458e+001	 5.199830e+001	 6.103970e+001	 2.168192e+001	 2.182921e+001	 2.237718e+001	 2.349129e+001	 5.206556e+001	 2.290482e+001	 2.294950e+001	 2.413384e+001	 2.692312e+001	 3.760186e+001	
 2.661287e+001	 2.833132e+001	 3.375319e+001	 4.525247e+001	 6.914962e+001	 4.194870e+001	 4.287138e+001	 4.608707e+001	 5.201524e+001	 6.108318e+001	 2.162827e+001	 2.183237e+001	 2.233286e+001	 2.346279e+001	 5.204667e+001	 2.291256e+001	 2.293471e+001	 2.413004e+001	 2.694111e+001	 3.764432e+001	
 2.660369e+001	 2.835395e+001	 3.375655e+001	 4.519878e+001	 6.915092e+001	 4.196751e+001	 4.288307e+001	 4.615804e+001	 5.205124e+001	 6.114931e+001	 2.167991e+001	 2.184986e+001	 2.232739e+001	 2.348650e+001	 5.207186e+001	 2.292168e+001	 2.295086e+001	 2.414948e+001	 2.698525e+001	 3.765856e+001	
 2.661218e+001	 2.838519e+001	 3.378867e+001	 4.527241e+001	 6.914846e+001	 4.197383e+001	 4.289359e+001	 4.612346e+001	 5.205927e+001	 6.108238e+001	 2.166212e+001	 2.184661e+001	 2.233123e+001	 2.345275e+001	 5.210980e+001	 2.291208e+001	 2.294161e+001	 2.413687e+001	 2.693678e+001	 3.764000e+001	
 2.661377e+001	 2.837172e+001	 3.381120e+001	 4.531106e+001	 6.920193e+001	 4.203717e+001	 4.292772e+001	 4.615977e+001	 5.208096e+001	 6.115785e+001	 2.164285e+001	 2.181570e+001	 2.234826e+001	 2.345441e+001	 5.210043e+001	 2.289733e+001	 2.291189e+001	 2.412942e+001	 2.695129e+001	 3.760770e+001	
 2.663692e+001	 2.839043e+001	 3.379993e+001	 4.531704e+001	 6.919691e+001	 4.207963e+001	 4.292737e+001	 4.619799e+001	 5.212275e+001	 6.119885e+001	 2.164584e+001	 2.179243e+001	 2.230246e+001	 2.347918e+001	 5.207103e+001	 2.288644e+001	 2.291561e+001	 2.411050e+001	 2.690330e+001	 3.761044e+001	
 2.661258e+001	 2.841055e+001	 3.380615e+001	 4.524670e+001	 6.918373e+001	 4.210244e+001	 4.297488e+001	 4.620923e+001	 5.215818e+001	 6.123668e+001	 2.166059e+001	 2.186331e+001	 2.235125e+001	 2.347609e+001	 5.210686e+001	 2.290334e+001	 2.293637e+001	 2.412023e+001	 2.694215e+001	 3.759860e+001	
 2.662121e+001	 2.837850e+001	 3.382096e+001	 4.534438e+001	 6.925348e+001	 4.206399e+001	 4.298320e+001	 4.625620e+001	 5.218098e+001	 6.124562e+001	 2.165077e+001	 2.183814e+001	 2.231818e+001	 2.346864e+001	 5.211345e+001	 2.292500e+001	 2.293553e+001	 2.412296e+001	 2.693373e+001	 3.762950e+001	
 2.668965e+001	 2.839222e+001	 3.383104e+001	 4.536457e+001	 6.924263e+001	 4.211098e+001	 4.303325e+001	 4.633620e+001	 5.221148e+001	 6.126128e+001	 2.166713e+001	 2.185826e+001	 2.234580e+001	 2.348886e+001	 5.212548e+001	 2.291924e+001	 2.295573e+001	 2.418029e+001	 2.694965e+001	 3.764143e+001	
 2.665545e+001	 2.841964e+001	 3.385807e+001	 4.536909e+001	 6.926678e+001	 4.215136e+001	 4.307245e+001	 4.636993e+001	 5.220557e+001	 6.126122e+001	 2.169290e+001	 2.185108e+001	 2.234662e+001	 2.349396e+001	 5.215880e+001	 2.293399e+001	 2.295189e+001	 2.414670e+001	 2.697515e+001	 3.766644e+001	
 2.669229e+001	 2.845760e+001	 3.387890e+001	 4.540063e+001	 6.931146e+001	 4.220095e+001	 4.311206e+001	 4.635696e+001	 5.226680e+001	 6.133903e+001	 2.166478e+001	 2.182593e+001	 2.235052e+001	 2.350083e+001	 5.214005e+001	 2.292066e+001	 2.293813e+001	 2.414739e+001	 2.699363e+001	 3.766982e+001	
 2.661681e+001	 2.849793e+001	 3.391469e+001	 4.544117e+001	 6.934622e+001	 4.220919e+001	 4.314211e+001	 4.637626e+001	 5.229346e+001	 6.134837e+001	 2.167629e+001	 2.187877e+001	 2.237392e+001	 2.347990e+001	 5.214173e+001	 2.290963e+001	 2.293429e+001	 2.413958e+001	 2.696019e+001	 3.764754e+001	
 2.671840e+001	 2.849535e+001	 3.386628e+001	 4.536824e+001	 6.934814e+001	 4.222541e+001	 4.316138e+001	 4.640513e+001	 5.225884e+001	 6.139622e+001	 2.166296e+001	 2.184583e+001	 2.235862e+001	 2.350086e+001	 5.214299e+001	 2.292725e+001	 2.296037e+001	 2.416295e+001	 2.697313e+001	 3.768263e+001	
 2.676039e+001	 2.846574e+001	 3.394016e+001	 4.541948e+001	 6.939867e+001	 4.224495e+001	 4.319558e+001	 4.643899e+001	 5.230356e+001	 6.140267e+001	 2.168188e+001	 2.187551e+001	 2.235065e+001	 2.348130e+001	 5.215923e+001	 2.292728e+001	 2.296401e+001	 2.413295e+001	 2.698741e+001	 3.765720e+001	
 2.672963e+001	 2.851566e+001	 3.392485e+001	 4.539473e+001	 6.939880e+001	 4.231158e+001	 4.321247e+001	 4.644881e+001	 5.231715e+001	 6.143680e+001	 2.164543e+001	 2.186244e+001	 2.236468e+001	 2.348519e+001	 5.217785e+001	 2.290909e+001	 2.294842e+001	 2.414231e+001	 2.697359e+001	 3.767117e+001	
 2.673985e+001	 2.853758e+001	 3.392201e+001	 4.541732e+001	 6.939092e+001	 4.233329e+001	 4.321174e+001	 4.645409e+001	 5.231445e+001	 6.146060e+001	 2.167629e+001	 2.186614e+001	 2.237102e+001	 2.350534e+001	 5.215377e+001	 2.296653e+001	 2.298376e+001	 2.416299e+001	 2.699774e+001	 3.768077e+001	
 2.673197e+001	 2.850702e+001	 3.396359e+001	 4.543192e+001	 6.941430e+001	 4.231253e+001	 4.320925e+001	 4.642756e+001	 5.235130e+001	 6.148681e+001	 2.168980e+001	 2.185006e+001	 2.236258e+001	 2.350827e+001	 5.220221e+001	 2.295475e+001	 2.298298e+001	 2.416203e+001	 2.698204e+001	 3.771167e+001	
 2.669998e+001	 2.855491e+001	 3.394548e+001	 4.543520e+001	 6.943394e+001	 4.232307e+001	 4.323837e+001	 4.642528e+001	 5.232871e+001	 6.147565e+001	 2.165456e+001	 2.188247e+001	 2.236209e+001	 2.347489e+001	 5.218892e+001	 2.293759e+001	 2.299216e+001	 2.419384e+001	 2.700252e+001	 3.769269e+001	
 2.674873e+001	 2.855285e+001	 3.397649e+001	 4.548626e+001	 6.949994e+001	 4.236650e+001	 4.323059e+001	 4.646199e+001	 5.238525e+001	 6.148534e+001	 2.167311e+001	 2.184801e+001	 2.239007e+001	 2.350571e+001	 5.219255e+001	 2.295660e+001	 2.298432e+001	 2.417403e+001	 2.699693e+001	 3.770433e+001	
 2.675914e+001	 2.856623e+001	 3.396367e+001	 4.547693e+001	 6.948032e+001	 4.237764e+001	 4.324595e+001	 4.646017e+001	 5.238757e+001	 6.150536e+001	 2.167808e+001	 2.187549e+001	 2.238048e+001	 2.351492e+001	 5.223288e+001	 2.297235e+001	 2.296354e+001	 2.418377e+001	 2.700353e+001	 3.769361e+001	
 2.677915e+001	 2.855848e+001	 3.395004e+001	 4.547211e+001	 6.946687e+001	 4.238974e+001	 4.327546e+001	 4.647814e+001	 5.242609e+001	 6.154609e+001	 2.168165e+001	 2.190454e+001	 2.242756e+001	 2.352416e+001	 5.221999e+001	 2.298854e+001	 2.300190e+001	 2.418843e+001	 2.699697e+001	 3.773347e+001	
